id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
main2-2,talk,akane,Given the situation,,
main2-2,fg,survivor03,right-left,0.5,default
main2-2,talk,akane,I guess we can't really blame someone for keeping a secret or two...... right?,,
main2-2,talk,akane,And honestly， you're right that if you showed it to us， we'd probably take it away and examine it,,
main2-2,talk,akane,......Still， I wonder how it works,,
main2-2,talk,natsuno,Dunno......,,
main2-2,talk,akane,Hmm......,,
main2-2,talk,akane,There's no way a phone...... let alone a system capable of video calls， should still be working,,
main2-2,talk,akane,Does it stay connected all the time?,,
main2-2,fg,survivor00,right-right,0.5,serious
main2-2,talk,natsuno,No,,
main2-2,talk,natsuno,Not all the time. Sometimes it just connects even when I haven't called anyone,,
main2-2,talk,akane,Does it ever connect when the phone is turned off?,,
main2-2,fg,survivor00,right-right,0.5,default
main2-2,talk,natsuno,? No way,,
main2-2,talk,akane,......,,
main2-2,talk,akane,......Huh,,
main2-2,talk,akane,Well， okay then,,
main2-2,talk,akane,I'll keep this between us,,
main2-2,talk,natsuno,Hum......,,
main2-2,fg,survivor03,right-left,0.5,smile
main2-2,talk,akane,But if you find out anything， make sure you tell me,,
main2-2,talk,natsuno,......Okay,,
main2-2,fg,survivor00,right-right,0.5,smile
main2-2,talk,natsuno,Thanks,,
main2-2,fg,survivor03,right-left,0.5,serious
main2-2,talk,akane,......,,
main2-2,talk,akane,......No way， right......,,
main2-2,wait,3,,,
main2-2,end,questSuccess,,,
-,,,,,
main2-3,bg,location03,,,
main2-3,fg,survivor03,right-left,0.5,serious
main2-3,talk,akane,......,,
main2-3,talk,natsuno,......Akane?,,
main2-3,talk,akane,......,,
main2-3,playBgm,scenario01,,,
main2-3,talk,natsuno,Ah......,,
main2-3,fg,survivor00,right-right,0.5,serious
main2-3,talk,natsuno,......,,
main2-3,talk,natsuno,That person......,,
main2-3,talk,natsuno,Could it be....,,
main2-3,talk,natsuno,...that he was alive just a moment ago...?,,
main2-3,talk,akane,......,,
main2-3,talk,akane,......Nah,,
main2-3,talk,akane,They were already like this when I found them,,
main2-3,talk,natsuno,There's a whole bunch of this stuff coming out of their body......,,
main2-3,talk,natsuno,Those are antennas， right......?,,
main2-3,talk,akane,......Yeah,,
main2-3,fg,survivor00,right-right,0.5,depress
main2-3,talk,natsuno,Antennas came out of their body like they were growing there， and they're dead......,,
main2-3,talk,natsuno,They look like the person I saw before who had a communications device coming out of their stomach......,,
main2-3,talk,akane,......You've seen one before， Natsuno,,
main2-3,talk,natsuno,Yeah......,,
main2-3,talk,akane,Where was that?,,
main2-3,fg,survivor00,right-right,0.5,serious
main2-3,talk,natsuno,Where was it......,,
main2-3,talk,natsuno,It was a little before I met you， Akane......,,
main2-3,talk,natsuno,I might not remember the exact location,,
main2-3,talk,akane,......I see,,
main2-3,talk,akane,......Sometimes there are Infected like this,,
main2-3,talk,akane,Their bodies transform from the inside， and something comes out......,,
main2-3,talk,akane,And all sorts of things come out,,
main2-3,talk,akane,Sometimes it's an artificial object， like an antenna or a communications device,,
main2-3,talk,akane,Other times it's a plant， or some kind of strange liquid,,
main2-3,talk,akane,There was even something like a fetus of a creature I'd never seen before......,,
main2-3,talk,akane,......Both the person and whatever came out of them were already dead though,,
main2-3,talk,akane,......,,
main2-3,talk,akane,You know， we,,
main2-3,talk,akane,Actually...... I think all Infected might be like that,,
main2-3,fg,survivor00,right-right,0.5,default
main2-3,talk,natsuno,Like that......?,,
main2-3,talk,akane,They're trying to transform into something from the inside...... that's what I mean,,
main2-3,talk,natsuno,......?,,
main2-3,talk,akane,This pandemic,,
main2-3,talk,akane,Wasn't caused by bacteria or a virus,,
main2-3,talk,natsuno,......Huh,,
main2-3,talk,natsuno,Someone I met before said that too......,,
main2-3,talk,akane,I see,,
main2-3,talk,akane,We knew that before the countries and society completely collapsed,,
main2-3,talk,akane,So the people who know， know,,
main2-3,talk,natsuno,......What does that mean?,,
main2-3,talk,akane,......,,
main2-3,talk,akane,The Infected who attacked our camp， too,,
main2-3,talk,akane,They're all transforming into something from inside their bodies like this,,
main2-3,talk,akane,It's not because of bacteria or viruses,,
main2-3,talk,akane,Their bodies themselves...... are trying to become something else on their own,,
main2-3,talk,akane,Some people die when it actually comes out of their bodies， like this person's antenna,,
main2-3,talk,akane,Others start losing control of their bodies and minds and attacking people before that happens,,
main2-3,talk,natsuno,Their bodies are doing it on their own......?,,
main2-3,talk,natsuno,Why......?,,
main2-3,talk,akane,Dunno,,
main2-3,talk,akane,That much， even we...... probably no one in the world knows yet,,
main2-3,talk,natsuno,......,,
main2-3,talk,natsuno,......You've been saying <q>we</q> this whole time,,
main2-3,talk,natsuno,So......,,
main2-3,talk,akane,We......,,
main2-3,talk,akane,Everyone gathered at that camp was originally a group of researchers brought together to investigate what happened,,
main2-3,talk,akane,......Well， right after we were brought together， things got so bad that we couldn't exactly worry about research anymore,,
main2-3,talk,akane,At the end， we barely got to do anything,,
main2-3,fg,survivor00,right-right,0.5,serious
main2-3,talk,natsuno,......I see,,
main2-3,pauseBgm,,,,
main2-3,fgRemove,survivor00,0.5,,
main2-3,fgRemove,survivor03,0.5,,
main2-3,talk,akane,......,,
main2-3,talk,akane,......This isn't a pandemic,,
main2-3,talk,akane,The body......,,
main2-3,talk,akane,Our bodies are trying to become something else on their own,,
main2-3,talk,akane,As if......,,
main2-3,talk,akane,As if something were calling out to us,,
main2-3,wait,3,,,
main2-3,end,questSuccess,,,
-,,,,,
main2-4,bg,location13,,,
main2-4,playBgm,environment00,,,
main2-4,talk,natsuno,I'm back......,,
main2-4,fg,survivor03,right-left,0.5,serious
main2-4,talk,akane,......,,
main2-4,wait,1,,,
main2-4,fgRemove,survivor03,1.0,,
main2-4,wait,1,,,
main2-4,talk,natsuno,......Oh. It's Akane,,
main2-4,talk,natsuno,I wonder what she's doing way over there in the corner,,
main2-4,talk,natsuno,......,,
main2-4,talk,natsuno,......I'm gonna go take a look,,
main2-4,wait,1,,,
main2-4,fadeOut,1,,,
main2-4,newPage,,,,
main2-4,fgClear,,,,
main2-4,fg,survivor03,right-left,0,serious
main2-4,fadeIn,1,,,
main2-4,talk,akane,......,,
main2-4,fg,survivor00,right-right,0.5,
main2-4,talk,natsuno,......What are you doing here?,,
main2-4,playBgm,character03,,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,Oh,,
main2-4,talk,akane,......Natsuno,,
main2-4,talk,akane,So you found me,,
main2-4,talk,natsuno,......Were you doing something you didn't want me to find?,,
main2-4,talk,akane,No,,
main2-4,talk,akane,Not really,,
main2-4,fg,survivor03,right-left,0.5,smile
main2-4,talk,akane,There's absolutely nothing I have to hide!,,
main2-4,fg,survivor00,right-right,0.5,zito
main2-4,talk,natsuno,......I wish there were at least one thing,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,Well,,
main2-4,talk,akane,The thing is......,,
main2-4,talk,akane,This,,
main2-4,fg,survivor00,right-right,0.5,serious
main2-4,talk,natsuno,......This?,,
main2-4,playBgm,scenario01,,,
main2-4,fg,survivor03,right-left,0.5,serious
main2-4,talk,akane,You remember the Infected that had transformed into an antenna?,,
main2-4,talk,natsuno,Yeah......,,
main2-4,talk,natsuno,The one we saw together， right......,,
main2-4,talk,akane,Yep,,
main2-4,talk,akane,Actually， after that， I cut out just the antenna from that Infected and brought it back,,
main2-4,talk,akane,More precisely， the antenna and the circuitry attached to it,,
main2-4,talk,natsuno,......So you were doing something like that,,
main2-4,talk,akane,Well， we are a research institute， in a way,,
main2-4,talk,akane,Of course， our employers are gone now， and it's not like we're obligated to study anything,,
main2-4,talk,akane,But everyone's still curious， I guess,,
main2-4,talk,akane,That's just how we are,,
main2-4,talk,akane,So,,
main2-4,talk,akane,We tried connecting the antenna to a random speaker......,,
main2-4,talk,natsuno,......,,
main2-4,fg,survivor00,right-right,0.5,doubt
main2-4,talk,natsuno,............,,
main2-4,talk,natsuno,......Can you hear anything?,,
main2-4,talk,akane,Yeah,,
main2-4,talk,akane,It seems to be picking up some kind of signal,,
main2-4,talk,natsuno,......,,
main2-4,talk,akane,And it's not just this,,
main2-4,talk,akane,Sometimes things extracted from Infected show some kind of pattern like......,,
main2-4,talk,akane,We think this signal might be a clue to figuring out what caused the pandemic,,
main2-4,talk,akane,We might be able to find something out if we can solve the mystery of this signal,,
main2-4,talk,natsuno,Find out what?,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,Who knows?,,
main2-4,talk,akane,We won't know until we find out,,
main2-4,talk,natsuno,......,,
main2-4,fg,survivor00,right-right,0.5,serious
main2-4,talk,natsuno,......By the way， Akane,,
main2-4,talk,natsuno,What do you think?,,
main2-4,talk,akane,Think about what?,,
main2-4,talk,natsuno,Like a prediction. Or a hypothesis,,
main2-4,talk,natsuno,I was wondering if you had something like that,,
main2-4,talk,akane,......,,
main2-4,talk,akane,......We don't know enough to come up with a hypothesis,,
main2-4,talk,akane,Actually， we don't know anything,,
main2-4,talk,akane,Even realizing we were receiving a signal was just a coincidence,,
main2-4,talk,akane,......,,
main2-4,fg,survivor03,right-left,0.5,serious
main2-4,talk,akane,But， well,,
main2-4,talk,akane,If it's just my own wild guess， then yeah,,
main2-4,talk,natsuno,What is it?,,
main2-4,talk,akane,......You won't laugh?,,
main2-4,talk,natsuno,I won't,,
main2-4,fg,survivor00,right-right,0.5,smile
main2-4,talk,natsuno,Haha,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,You're already laughing,,
main2-4,talk,akane,Then I'm not telling you,,
main2-4,fg,survivor00,right-right,0.5,default
main2-4,talk,natsuno,Sorry,,
main2-4,talk,natsuno,Tell me,,
main2-4,talk,natsuno,I won't laugh anymore,,
main2-4,pauseBgm,,,,
main2-4,fg,survivor03,right-left,0.5,serious
main2-4,talk,akane,......,,
main2-4,talk,akane,......Someone,,
main2-4,talk,akane,I think someone...... is trying to talk to us,,
main2-4,fg,survivor00,right-right,0.5,serious
main2-4,talk,natsuno,......?,,
main2-4,talk,akane,Something is talking to us,,
main2-4,talk,akane,We ourselves， our consciousness...... don't feel anything at all,,
main2-4,talk,akane,But our bodies...... only our bodies are trying to respond to it,,
main2-4,talk,akane,......That's what I think,,
main2-4,talk,natsuno,Someone......,,
main2-4,talk,natsuno,Who do you mean by someone?,,
main2-4,talk,akane,For example...... well,,
main2-4,talk,akane,Aliens...... maybe?,,
main2-4,talk,akane,......,,
main2-4,talk,akane,............,,
main2-4,playBgm,character03,,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,......This is where you're supposed to laugh,,
main2-4,fg,survivor00,right-right,0.5,smile
main2-4,talk,natsuno,......Heh,,
main2-4,talk,natsuno,Aliens， hum,,
main2-4,talk,natsuno,......,,
main2-4,talk,natsuno,I wonder if there really are aliens,,
main2-4,fg,survivor03,right-left,0.5,smile
main2-4,talk,akane,Who knows,,
main2-4,talk,akane,But if this isn't the work of aliens or something,,
main2-4,talk,akane,Something like this shouldn't be possible,,
main2-4,talk,akane,Like antennas growing out of people's bodies,,
main2-4,talk,akane,It's like， what kind of surprise is that supposed to be?,,
main2-4,fg,survivor03,right-left,0.5,default
main2-4,talk,akane,It makes no sense， right?,,
main2-4,talk,natsuno,......True,,
main2-4,fg,survivor00,right-right,0.5,serious
main2-4,talk,natsuno,......Aliens...... huh,,
main2-4,wait,1,,,
main2-4,end,questSuccess,,,
-,,,,,
main2-5,bg,location13,,,
main2-5,fg,survivor00,right-right,0.5,serious
main2-5,playBgm,character00,,,
main2-5,talk,natsuno,......Akane,,
main2-5,fg,survivor03,right-left,0.5,
main2-5,wait,1.0,,,
main2-5,talk,akane,Hmm?,,
main2-5,talk,akane,What is it?,,
main2-5,talk,natsuno,......About what you said before,,
main2-5,talk,akane,Before......?,,
main2-5,talk,akane,Ah......,,
main2-5,talk,akane,Which part?,,
main2-5,fg,survivor03,right-left,0.5,smile
main2-5,talk,akane,My love story?,,
main2-5,fg,survivor00,right-right,0.5,zito
main2-5,talk,natsuno,......I've never heard that before,,
main2-5,talk,natsuno,Though now I'm kind of curious about that too,,
main2-5,talk,natsuno,That's not what I meant......,,
main2-5,playBgm,scenario01,,,
main2-5,fg,survivor00,right-right,0.5,serious
main2-5,talk,natsuno,Um...... the alien thing,,
main2-5,fg,survivor03,right-left,0.5,serious
main2-5,talk,akane,Ah......,,
main2-5,fg,survivor03,right-left,0.5,default
main2-5,talk,akane,Did I really say something like that......?,,
main2-5,talk,akane,I don't remember......,,
main2-5,talk,akane,......,,
main2-5,talk,natsuno,......You did,,
main2-5,talk,akane,......,,
main2-5,talk,akane,......I did,,
main2-5,talk,akane,But when someone else tells it back to you， it sounds really stupid,,
main2-5,talk,akane,It gets me down......,,
main2-5,talk,akane,Why did I even say something like that......,,
main2-5,fg,survivor00,right-right,0.5,zito
main2-5,talk,natsuno,I don't know......,,
main2-5,talk,akane,......So?,,
main2-5,talk,akane,What does that have to do with anything......?,,
main2-5,fg,survivor00,right-right,0.5,serious
main2-5,talk,natsuno,The aliens....,,
main2-5,talk,akane,Hold up,,
main2-5,talk,akane,Can we not use the word <q>aliens</q>?,,
main2-5,talk,natsuno,Huh......,,
main2-5,fg,survivor00,right-right,0.5,default
main2-5,talk,natsuno,Then what should I call them?,,
main2-5,talk,natsuno,Isn't it hard to explain......?,,
main2-5,talk,akane,Then let's call them chupacabras instead,,
main2-5,fg,survivor00,right-right,0.5,zito
main2-5,talk,natsuno,That doesn't really change anything......,,
main2-5,talk,akane,......,,
main2-5,fg,survivor00,right-right,0.5,serious
main2-5,talk,natsuno,So， the aliens,,
main2-5,talk,akane,......Yes,,
main2-5,talk,natsuno,The aliens are sending us some kind of signal......,,
main2-5,talk,natsuno,And our bodies are being affected because of it...... that was what you said， right,,
main2-5,fg,survivor03,right-left,0.5,serious
main2-5,talk,akane,Yeah...... well,,
main2-5,talk,akane,The <q>aliens</q> are just a metaphor， or rather， something I made up,,
main2-5,talk,natsuno,Yeah,,
main2-5,fg,survivor00,right-right,0.5,doubt
main2-5,talk,natsuno,But...... could something like that really happen?,,
main2-5,talk,natsuno,Why don't the aliens just talk to us directly?,,
main2-5,talk,natsuno,Why would they need to mess up our bodies?,,
main2-5,talk,akane,......,,
main2-5,talk,akane,......For starters， the idea that aliens are sending us a signal is just something I made up,,
main2-5,talk,akane,It's a hypothesis， or rather， not even enough to call a hypothesis， just a fantasy,,
main2-5,talk,akane,Let's say....(just for the sake of argument) that aliens or something are sending us a signal,,
main2-5,talk,akane,There's no guarantee that those aliens have the same kind of <q>consciousness</q> we do， right?,,
main2-5,fg,survivor03,right-left,0.5,default
main2-5,talk,natsuno,......?,,
main2-5,talk,natsuno,What do you mean?,,
main2-5,talk,natsuno,Even though they're sending us a signal......?,,
main2-5,talk,akane,There's no guarantee they're intentionally sending us a signal,,
main2-5,talk,akane,Maybe they didn't mean to at all， and the signal just happened to reach us,,
main2-5,talk,akane,Maybe it was a mistake,,
main2-5,talk,akane,Maybe they never meant for it to reach us in the first place,,
main2-5,talk,akane,Or,,
main2-5,talk,akane,Maybe the aliens don't have any will of their own， and the signal just reaches us on its own,,
main2-5,fg,survivor00,right-right,0.5,serious
main2-5,talk,natsuno,......So it's not really aliens......,,
main2-5,talk,akane,When you put it that way， yeah,,
main2-5,talk,akane,It's more like a natural phenomenon,,
main2-5,talk,natsuno,A natural phenomenon......,,
main2-5,talk,akane,Six months ago， something happened that caused some kind of signal to start reaching people all over the world,,
main2-5,talk,akane,And the bodies of the people who received that signal started changing one after another,,
main2-5,talk,akane,Maybe it's just another natural phenomenon， like earthquakes or typhoons,,
main2-5,talk,akane,......Well,,
main2-5,talk,akane,Not that that really explains anything,,
main2-5,fg,survivor00,right-right,0.5,doubt
main2-5,talk,natsuno,......,,
main2-5,talk,natsuno,So...... our bodies are changing without us even being aware of it......,,
main2-5,talk,natsuno,Only our bodies are hearing someone's voice and trying to respond,,
main2-5,talk,natsuno,Without us knowing......,,
main2-5,fg,survivor00,right-right,0.5,depress
main2-5,talk,natsuno,......,,
main2-5,wait,1,,,
main2-5,end,questSuccess,,,
-,,,,,
main2-6,bg,computer00,,,
main2-6,playBgm,scenario00,,,
main2-6,talk,,Somewhere beyond my awareness， my body is trying to respond to something......,,
main2-6,talk,,I found myself sitting in silence and thinking about it with her,,
main2-6,talk,,Could something like that really happen?,,
main2-6,talk,,Not knowing what my own body is doing,,
main2-6,talk,,Not being aware of it,,
main2-6,talk,,And yet the body keeps transforming， until it can no longer withstand the transformation and eventually becomes a mindless monster......,,
main2-6,talk,,The body changes on its own until it becomes that way,,
main2-6,wait,1,,,
main2-6,fadeOutTextLine,,,,
main2-6,newPage,,,,
main2-6,fadeInTextLine,,,,
main2-6,talk,,I couldn't really imagine it,,
main2-6,talk,,My own body changing on its own， all by itself， trying to respond to something,,
main2-6,talk,,I couldn't even begin to imagine it,,
main2-6,talk,,But， I thought,,
main2-6,talk,,Maybe something like that isn't actually strange at all,,
main2-6,talk,,When you catch a cold， you sneeze and get a fever,,
main2-6,talk,,Your body tries to fight the virus on its own,,
main2-6,talk,,Before your consciousness even notices,,
main2-6,talk,,You could say that even then， your body is moving without your awareness,,
main2-6,talk,,And it might not be limited to colds. Even in everyday life， maybe our bodies are working in ways completely unrelated to our consciousness,,
main2-6,talk,,Making our hearts beat， absorbing the food we eat,,
main2-6,talk,,None of that ever enters our conscious thoughts,,
main2-6,talk,,The body...... this body is doing it all by itself,,
main2-6,wait,1,,,
main2-6,fadeOutTextLine,,,,
main2-6,newPage,,,,
main2-6,fadeInTextLine,,,,
main2-6,talk,,Suddenly， I felt strangely different,,
main2-6,talk,,It felt reassuring， and frightening at the same time,,
main2-6,talk,,Like my own body had stopped belonging to me,,
main2-6,talk,,Though maybe it had always been that way,,
main2-6,talk,,I had just never thought about it like that before,,
main2-6,talk,,The body moves without our awareness,,
main2-6,talk,,The body knows things...... that our consciousness doesn't,,
main2-6,talk,,......I thought I'd talk to her about it,,
main2-6,wait,1,,,
main2-6,end,questSuccess,,,
-,,,,,
main2-7,bg,location13,,,
main2-7,fg,survivor00,right-right,0,serious
main2-7,playBgm,scenario00,serious,,
main2-7,talk,natsuno,......Yeah,,
main2-7,talk,natsuno,I was thinking the same thing,,
main2-7,talk,natsuno,Somewhere inside this body， beyond what I know......,,
main2-7,talk,natsuno,......,,
main2-7,fg,survivor00,right-right,0.5,default
main2-7,talk,natsuno,I wonder who it is,,
main2-7,talk,natsuno,I wonder who's talking to us......,,
main2-7,talk,natsuno,If there's an alien somewhere beyond this sky,,
main2-7,talk,natsuno,Or maybe someone else......,,
main2-7,talk,natsuno,Hmm......,,
main2-7,talk,natsuno,I wonder why they're doing this......,,
main2-7,talk,natsuno,Maybe there's something they want to know,,
main2-7,talk,natsuno,Maybe they just want to talk,,
main2-7,fg,survivor00,right-right,0.5,serious
main2-7,talk,natsuno,......Like how I'm talking to you?,,
main2-7,wait,2,,,
main2-7,end,questSuccess,,,
-,,,,,
main2-8,bg,location13,,,
main2-8,playBgm,character00,,,
main2-8,talk,natsuno,Mmm,,
main2-8,talk,natsuno,So sleepy......,,
main2-8,talk,natsuno,......,,
main2-8,talk,natsuno,......About our bodies,,
main2-8,talk,natsuno,And aliens,,
main2-8,talk,natsuno,I couldn't sleep after thinking about stuff like that,,
main2-8,talk,natsuno,Even though there's no point thinking about it,,
main2-8,talk,natsuno,Ugh,,
main2-8,talk,natsuno,I slept just fine even the night before my high school entrance exam,,
main2-8,talk,natsuno,......,,
main2-8,fg,survivor00,right-right,0.5,serious
main2-8,talk,natsuno,......But no matter how much I think about it,,
main2-8,talk,natsuno,Whatever the cause of all this is,,
main2-8,talk,natsuno,In the end， what I have to do is still the same,,
main2-8,talk,natsuno,Scavenge abandoned houses,,
main2-8,talk,natsuno,Eat,,
main2-8,talk,natsuno,Go to sleep when it gets dark,,
main2-8,talk,natsuno,Even if I did figure out the cause,,
main2-8,talk,natsuno,I don't think everything would just go back to the way it was,,
main2-8,fg,survivor00,right-right,0.5,smile
main2-8,talk,natsuno,......Well， I guess that's okay,,
main2-8,talk,natsuno,It's not all bad,,
main2-8,talk,natsuno,I don't have to listen to boring stuff at school,,
main2-8,talk,natsuno,I don't have to take college entrance exams,,
main2-8,talk,natsuno,I don't have to work for some black company,,
main2-8,talk,natsuno,I get used to things pretty quickly， you know,,
main2-8,talk,natsuno,There's something kind of nice about living like this,,
main2-8,talk,natsuno,I've been thinking that lately,,
main2-8,talk,natsuno,......,,
main2-8,fg,survivor00,right-right,0.5,default
main2-8,talk,natsuno,......Huh,,
main2-8,talk,natsuno,Sounds like someone's calling me,,
main2-8,talk,natsuno,I'm gonna go see what it is,,
main2-8,wait,1,,,
main2-8,pauseBgm,,,,
main2-8,fadeOut,1,,,
main2-8,newPage,,,,
main2-8,fgClear,,,,
main2-8,fadeIn,1,,,
main2-8,wait,2,,,
main2-8,talk,natsuno,Hey!,,
main2-8,fg,survivor00,right-right,0.5,depress
main2-8,talk,natsuno,What should I do......,,
main2-8,talk,natsuno,Akane......,,
main2-8,talk,natsuno,She went somewhere by herself,,
main2-8,talk,natsuno,And apparently...... she hasn't come back......,,
main2-8,wait,2,,,
main2-8,end,ending,main2,,
-,,,,,
