id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
main12-2,itsuka,itsuka,これが、足を全部飲み込んで、内臓に達したら,<PLEASE_TRANSLATE>
main12-2,itsuka,itsuka,あるいはそれまでに、ショックで......,<PLEASE_TRANSLATE>
main12-2,itsuka,itsuka,......,......
main12-2,natsuno,natsuno,......そんな,<PLEASE_TRANSLATE>
main12-2,natsuno,natsuno,そんなこと......,<PLEASE_TRANSLATE>
main12-2,natsuno,natsuno,......,......
main12-2,natsuno,natsuno,アカネさん......,<PLEASE_TRANSLATE>
main12-2,3,3,,
main12-2,questSuccess,questSuccess,,
-,,,,
main12-3,computer00,computer00,,
main12-3,scenario05,scenario05,,
main12-3,5,5,,
main12-3,,,なんでもなかったはずの足から、,<PLEASE_TRANSLATE>
main12-3,,,ある日、いきなり、金属が生えてくる。,<PLEASE_TRANSLATE>
main12-3,,,どうして、どうやって、そんなことが起きるのか、わからない。,<PLEASE_TRANSLATE>
main12-3,,,でも、その異物は、ゆっくりと足を蝕み、,<PLEASE_TRANSLATE>
main12-3,,,人の身体を変えていく。,<PLEASE_TRANSLATE>
main12-3,,,あるいは、人の身体が自分から、変わっていく。,<PLEASE_TRANSLATE>
main12-3,,,そして、それはやがて──,<PLEASE_TRANSLATE>
main12-3,1,1,,
main12-3,,,,
main12-3,,,,
main12-3,,,,
main12-3,1,1,,
main12-3,,,普通ではないことが起こっている。,<PLEASE_TRANSLATE>
main12-3,,,どうしようもない現実が、人々を侵している。,<PLEASE_TRANSLATE>
main12-3,,,逃げることはできない。,<PLEASE_TRANSLATE>
main12-3,,,立ち向かう方法だってない。,<PLEASE_TRANSLATE>
main12-3,,,ずっと前から、今日まで。,<PLEASE_TRANSLATE>
main12-3,,,たぶん、これからも、ずっと。,<PLEASE_TRANSLATE>
main12-3,1,1,,
main12-3,,,,
main12-3,,,,
main12-3,,,,
main12-3,1,1,,
main12-3,,,いきなり、突きつけられた思いだった。,<PLEASE_TRANSLATE>
main12-3,,,ずっと前から知っていたはずだけれど。,<PLEASE_TRANSLATE>
main12-3,,,今になって、その恐ろしさがやっとわかった。,<PLEASE_TRANSLATE>
main12-3,,,人の身体が侵されていく。,<PLEASE_TRANSLATE>
main12-3,,,理由はなく。,<PLEASE_TRANSLATE>
main12-3,,,どうしようもなく。,<PLEASE_TRANSLATE>
main12-3,,,わけもわからないまま。,<PLEASE_TRANSLATE>
main12-3,1,1,,
main12-3,,,,
main12-3,,,,
main12-3,,,,
main12-3,1,1,,
main12-3,,,うなされながら眠るアカネの傍で、,<PLEASE_TRANSLATE>
main12-3,,,ナツノは途方に暮れていた。,<PLEASE_TRANSLATE>
main12-3,,,彼女も、きっと、同じ思いなのだとわかる。,<PLEASE_TRANSLATE>
main12-3,,,パンデミックの起こった世界にいながら、,<PLEASE_TRANSLATE>
main12-3,,,でも、目の前で、知っている人の身体が侵されていくところを見るのは初めてで。,<PLEASE_TRANSLATE>
main12-3,,,彼女は、動揺していた。,<PLEASE_TRANSLATE>
main12-3,,,不安定だった。,<PLEASE_TRANSLATE>
main12-3,,,なんて声をかけていいか、わからないくらいに。,<PLEASE_TRANSLATE>
main12-3,1main12-4,1main12-4,,
main12-3,,,,
main12-3,,,,
main12-3,,,,
main12-3,1,1,,
main12-3,,,でも、,<PLEASE_TRANSLATE>
main12-3,,,それでも、,<PLEASE_TRANSLATE>
main12-3,,,伝えずにはいられなかった。,<PLEASE_TRANSLATE>
main12-3,,,これを──,<PLEASE_TRANSLATE>
main12-3,,,知ってしまったことを、黙っていることができなかった。,<PLEASE_TRANSLATE>
main12-3,,,最初にすべてがわかったとき、,<PLEASE_TRANSLATE>
main12-3,,,自分は、これを彼女たちに伝えられるだろうか、と思った。,<PLEASE_TRANSLATE>
main12-3,,,でも、逆だった。,<PLEASE_TRANSLATE>
main12-3,,,伝えずにはいられなかった。,<PLEASE_TRANSLATE>
main12-3,,,こんなことに、自分一人だけが気づいていると思うと、どうにかなりそうだった。,<PLEASE_TRANSLATE>
main12-3,,,少しでも早く、全部、吐き出してしまいたかった。,<PLEASE_TRANSLATE>
main12-3,,,だから──,<PLEASE_TRANSLATE>
main12-3,,,,
main12-3,3,3,,
main12-3,questSuccess,questSuccess,,
-,,,,
main12-4,scenario19,scenario19,,
main12-4,5,5,,
main12-4,,,──懐かしい。,<PLEASE_TRANSLATE>
main12-4,,,彼は──祖母の兄は、そう言った。,<PLEASE_TRANSLATE>
main12-4,,,祖母のコンピュータのこと。,<PLEASE_TRANSLATE>
main12-4,,,その中で動いている仮想世界のこと。,<PLEASE_TRANSLATE>
main12-4,,,話の中でそのことに触れて、最初に返ってきたのが、それだった。,<PLEASE_TRANSLATE>
main12-4,,,懐かしい。,<PLEASE_TRANSLATE>
main12-4,,,祖母の兄は、知っていた。,<PLEASE_TRANSLATE>
main12-4,,,祖母がもっていた、このコンピュータのことも。,<PLEASE_TRANSLATE>
main12-4,,,この中で動いている、仮想世界のことも。,<PLEASE_TRANSLATE>
main12-4,1,1,,
main12-4,,,,
main12-4,,,,
main12-4,,,,
main12-4,scenario02,scenario02,,
main12-4,1,1,,
main12-4,,,今ではうまく想像できないけれど、,<PLEASE_TRANSLATE>
main12-4,,,当時は、仮想世界というのが世の中に広まり始めた頃で、,<PLEASE_TRANSLATE>
main12-4,,,その目新しさに、いろんな人が自分のコンピュータの中で仮想世界を育んでいたらしい。,<PLEASE_TRANSLATE>
main12-4,,,仮想世界をつくるための機器は、高校生のバイト代でも買えてしまうくらいのものだった。,<PLEASE_TRANSLATE>
main12-4,,,多くの若者が、インテリアのテラリウムを眺めるみたいに、コンピュータの中につくり出した宇宙に思いを馳せていた。,<PLEASE_TRANSLATE>
main12-4,,,中を覗くことができない退屈さに、一時の流行りで終わるけれど、廃れるまでは至るところで宇宙が生まれ、動いていた。,<PLEASE_TRANSLATE>
main12-4,1,1,,
main12-4,,,祖母も──そういう人々の一人だった。,<PLEASE_TRANSLATE>
main12-4,1,1,,
main12-4,,,,
main12-4,,,,
main12-4,,,,
main12-4,1,1,,
main12-4,,,どんな世界なのか、中を見ることもできないのに、何が楽しいんだろう──,<PLEASE_TRANSLATE>
main12-4,,,そう思いながら、祖母の兄は、妹がコンピュータをいじる様子を見ていたという。,<PLEASE_TRANSLATE>
main12-4,,,そのときのことは、今でもよく憶えていると、,<PLEASE_TRANSLATE>
main12-4,,,彼は、微笑みながら語った。,<PLEASE_TRANSLATE>
main12-4,1,1,,
main12-4,,,,
main12-4,,,,
main12-4,,,,
main12-4,,,,
main12-4,1,1,,
main12-4,,,だから、それは、,<PLEASE_TRANSLATE>
main12-4,,,ただの興味で。,<PLEASE_TRANSLATE>
main12-4,,,目新しさで。,<PLEASE_TRANSLATE>
main12-4,,,意味も、理由もなく。,<PLEASE_TRANSLATE>
main12-4,,,先月のバイト代くらいの手軽さで──,<PLEASE_TRANSLATE>
main12-4,1,1,,
main12-4,,,祖母は、世界をつくった。,<PLEASE_TRANSLATE>
main12-4,3,3,,
main12-4,questSuccess,questSuccess,,
-,,,,
main12-5,scenario23,scenario23,,
main12-5,,,,
main12-5,environment02,environment02,,
main12-5,8,8,,
main12-5,natsuno,natsuno,......,......
main12-5,natsuno,natsuno,............,............
main12-5,natsuno,natsuno,......なんとなく,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......思ってた,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,そうなんじゃないかな、って,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,そうかもしれない......って,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,でも......そうじゃなかったらいいなって......思ってた,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......,......
main12-5,1,1,,
main12-5,natsuno,natsuno,......そうだよね,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,だって,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,そんなわけ、ないもんね,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,世の中は......,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,わたしたちの生きてる世界は、,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,こんなに理不尽で......,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......どうしようもないんだもん,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,小説とか、映画の『物語』みたいに,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,きれいにまとまってるわけ、ないよね,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......,......
main12-5,natsuno,natsuno,だから,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,それって......,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......,......
main12-5,1,1,,
main12-5,natsuno,natsuno,あなたのおばあさんが、この世界をつくったのも,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,そのコンピュータを、あなたが見つけたのも,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,そのとき、わたしのスマホと繋がったのも,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,今、こうやって......わたしが生きてるのも,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,全部......,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,......,......
main12-5,,,,
main12-5,2,2,,
main12-5,natsuno,natsuno,理由なんかない,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,意味なんかない,<PLEASE_TRANSLATE>
main12-5,natsuno,natsuno,ただの──,<PLEASE_TRANSLATE>
main12-5,1,1,,
main12-5,natsuno,natsuno,偶然ってこと......でしょ？,<PLEASE_TRANSLATE>
main12-5,5,5,,
main12-5,ending,ending,main12,main12
-,,,,
,,,,
