id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
main3-1,talk,natsuno,Like I said before， I get used to things pretty quickly,,
main3-1,talk,natsuno,Even when I spent a long time alone， I was totally fine,,
main3-1,talk,natsuno,But......I mean,,
main3-1,talk,natsuno,Thinking about it now， I guess I wasn't fine at all,,
main3-1,talk,natsuno,I got used to not being okay， and that made me feel okay， I guess,,
main3-1,talk,natsuno,......I don't know how to put it,,
main3-1,talk,natsuno,Anyway,,
main3-1,talk,natsuno,I just mean......I was happy that you talked to me back then,,
main3-1,talk,natsuno,......Haha,,
main3-1,talk,natsuno,This is kind of embarrassing,,
main3-1,talk,natsuno,......,,
main3-1,pauseBgm,,,,
main3-1,talk,natsuno,......But,,
main3-1,talk,natsuno,That's why,,
main3-1,talk,natsuno,I think......,,
main3-1,talk,natsuno,Maybe......,,
main3-1,talk,natsuno,Maybe it's actually the other way around,,
main3-1,wait,2,,,
main3-1,end,questSuccess,,,
-,,,,,
main3-2,bg,computer00,,,
main3-2,wait,2,,,
main3-2,talk,,Let's go home,,
main3-2,talk,,She said it,,
main3-2,talk,,In her usual tone,,
main3-2,talk,,As if it were nothing,,
main3-2,wait,1,,,
main3-2,fadeOutTextLine,,,,
main3-2,newPage,,,,
main3-2,fadeInTextLine,,,,
main3-2,wait,1,,,
main3-2,playBgm,scenario01,,,
main3-2,talk,,But there was a long silence before the car engine started,,
main3-2,talk,,It took even longer before she stepped on the accelerator,,
main3-2,talk,,She didn't say anything,,
main3-2,talk,,She doesn't talk much while driving,,
main3-2,talk,,Maybe because she's concentrating， or maybe she's just not thinking about anything,,
main3-2,talk,,The engine was probably making it hard to hear her voice， too,,
main3-2,talk,,She didn't say anything， but,,
main3-2,talk,,Still， I could tell we were heading somewhere different from usual,,
main3-2,talk,,The way she turned the wheel and pressed the accelerator were different， too,,
main3-2,talk,,Where was she going?,,
main3-2,talk,,What was she thinking?,,
main3-2,talk,,I was about to ask， but stopped myself,,
main3-2,talk,,She didn't say anything until the car eventually stopped and the driver's door opened,,
main3-2,wait,2,,,
main3-2,end,questSuccess,,,
-,,,,,
main3-3,bg,scenario09,,,
main3-3,fgClear,,,,
main3-3,playBgm,environment02,,,
main3-3,talk,natsuno,......,,
main3-3,talk,natsuno,............,,
main3-3,talk,natsuno,......Oh， man,,
main3-3,talk,natsuno,Where......are we?,,
main3-3,talk,natsuno,......It's cold,,
main3-3,talk,natsuno,Maybe because we're so high up......,,
main3-3,talk,natsuno,It's a little chilly......,,
main3-3,talk,natsuno,We really came all the way out to somewhere I don't even recognize,,
main3-3,talk,natsuno,......,,
main3-3,fg,survivor00,right-right,0.5,depress
main3-3,talk,natsuno,......I'm sorry,,
main3-3,playBgm,scenario03,,,
main3-3,talk,natsuno,Don't say anything,,
main3-3,fg,survivor00,right-right,0.5,serious
main3-3,talk,natsuno,But I've already made up my mind,,
main3-3,talk,natsuno,I'm not going back,,
main3-3,talk,natsuno,......,,
main3-3,talk,natsuno,......I mean， I don't even know the way back anymore,,
main3-3,talk,natsuno,I can't......go back to that camp anymore,,
main3-3,talk,natsuno,......No,,
main3-3,talk,natsuno,It's not like leaving the camp and...,,
main3-3,talk,natsuno,It's going to solve anything......,,
main3-3,fg,survivor00,right-right,0.5,depress
main3-3,talk,natsuno,......I'm sorry,,
main3-3,talk,natsuno,I don't know how to say it,,
main3-3,fg,survivor00,right-right,0.5,serious
main3-3,talk,natsuno,If......,,
main3-3,talk,natsuno,If someday I can explain it properly,,
main3-3,talk,natsuno,I'll tell you,,
main3-3,talk,natsuno,Until then......I want you to wait for me,,
main3-3,talk,natsuno,......,,
main3-3,talk,natsuno,......Anyway， I've made up my mind,,
main3-3,talk,natsuno,I'm going to travel alone again for a while,,
main3-3,talk,natsuno,......Oh， right， the two of us. Together,,
main3-3,fg,survivor00,right-right,0.5,default
main3-3,talk,natsuno,Where am I going?,,
main3-3,talk,natsuno,I don't......have anywhere in mind,,
main3-3,talk,natsuno,Just like before， wherever I feel like going,,
main3-3,talk,natsuno,North， north......,,
main3-3,talk,natsuno,Even if I keep going north， it's not like there's anything waiting for me,,
main3-3,talk,natsuno,There's no point going back to Tokyo either,,
main3-3,talk,natsuno,Anyway......I'm moving on,,
main3-3,talk,natsuno,......,,
main3-3,fg,survivor00,right-right,0.5,serious
main3-3,talk,natsuno,I decided all this on my own......but that's okay， right?,,
main3-3,talk,natsuno,It wouldn't cause you any trouble......,,
main3-3,talk,natsuno,Probably not， right?,,
main3-3,wait,2,,,
main3-3,end,questSuccess,,,
-,,,,,
main3-4,bg,scenario03,,,
main3-4,fg,survivor00,right-right,0,serious
main3-4,playBgm,environment08,,,
main3-4,talk,natsuno,......Hey,,
main3-4,talk,natsuno,Say something,,
main3-4,talk,natsuno,......I mean， anything is fine,,
main3-4,talk,natsuno,I thought I'd try a little experiment,,
main3-4,talk,natsuno,I might not be able to answer for a bit， though,,
main3-4,talk,natsuno,Could you talk to me by yourself for a while?,,
main3-4,talk,natsuno,Please,,
main3-4,fgRemove,survivor00,1,,
main3-4,wait,1,,,
main3-4,waitCall,someThing,input0,input0,
main3-4,label,input0,,,
main3-4,waitCall,someThing,input1,input1,
main3-4,label,input1,,,
main3-4,waitCall,someThing,input2,input2,
main3-4,label,input2,,,
main3-4,wait,2,,,
main3-4,talk,natsuno,......,,
main3-4,fg,survivor00,right-right,0.5,serious
main3-4,wait,1,,,
main3-4,talk,natsuno,......Thanks,,
main3-4,fg,survivor00,right-right,0.5,depress
main3-4,talk,natsuno,......Yeah， just as I thought,,
main3-4,talk,natsuno,Just like I thought,,
main3-4,talk,natsuno,When I move away from my phone......,,
main3-4,fg,survivor00,right-right,0.5,doubt
main3-4,talk,natsuno,It looks like I can't receive your voice anymore,,
main3-4,wait,1,,,
main3-4,pauseBgm,,,,
main3-4,fadeOut,1,,,
main3-4,newPage,,,,
main3-4,fg,survivor00,right-right,0,default
main3-4,wait,3,,,
main3-4,fadeIn,1,,,
main3-4,wait,1,,,
main3-4,playBgm,character00,,,
main3-4,talk,natsuno,Oh， that reminds me,,
main3-4,talk,natsuno,What do you do when you're not talking to me?,,
main3-4,talk,natsuno,I mean， like......,,
main3-4,talk,natsuno,Do you work?,,
main3-4,talk,natsuno,Or are you a student or something?,,
main3-4,talk,natsuno,......,,
main3-4,waitCall,doNotKnow,ok,ng,
main3-4,label,ok,,,
main3-4,fg,survivor00,right-right,0.5,zito
main3-4,talk,natsuno,You don't know......,,
main3-4,talk,natsuno,How can you not know that?,,
main3-4,talk,natsuno,......Well， whatever,,
main3-4,jump,confluence,,,
main3-4,label,ng,,,
main3-4,talk,natsuno,Huh......,,
main3-4,talk,natsuno,Oh......I see......,,
main3-4,jump,confluence,,,
main3-4,label,confluence,,,
main3-4,fg,survivor00,right-right,0.5,default
main3-4,talk,natsuno,......,,
main3-4,talk,natsuno,Yeah， I guess so,,
main3-4,talk,natsuno,When I think about it,,
main3-4,talk,natsuno,I......don't know anything about you at all,,
main3-4,talk,natsuno,Like what you usually do,,
main3-4,talk,natsuno,Or who you live with,,
main3-4,talk,natsuno,Or whether you have a girlfriend,,
main3-4,talk,natsuno,......,,
main3-4,fg,survivor00,right-right,0.5,serious
main3-4,talk,natsuno,......Well， anyway,,
main3-4,talk,natsuno,Never mind,,
main3-4,talk,natsuno,I'll just keep it that way,,
main3-4,talk,natsuno,Sorry,,
main3-4,talk,natsuno,Actually， forget I asked,,
main3-4,talk,natsuno,Even if I knew more about you.......,,
main3-4,talk,natsuno,......It'd just make things awkward,,
main3-4,fg,survivor00,right-right,0.5,smile
main3-4,talk,natsuno,......Haha,,
main3-4,talk,natsuno,I'm sorry,,
main3-4,fg,survivor00,right-right,0.5,depress
main3-4,talk,natsuno,......,,
main3-4,end,questSuccess,,,
-,,,,,
main3-5,bg,location42,,,
main3-5,playBgm,scenario01,,,
main3-5,fg,survivor00,right-right,0,doubt
main3-5,talk,natsuno,......Hey,,
main3-5,talk,natsuno,It looks like there's someone over there......,,
main3-5,talk,natsuno,It's not an Infected......right?,,
main3-5,talk,natsuno,They're awfully quiet if they are,,
main3-5,talk,natsuno,They look like a living person......,,
main3-5,talk,natsuno,......,,
main3-5,fg,survivor00,right-right,0,serious
main3-5,talk,natsuno,......Somehow,,
main3-5,talk,natsuno,We've been through something like this before， right?,,
main3-5,talk,natsuno,......Maybe when I first met Akane,,
main3-5,talk,natsuno,......,,
main3-5,talk,natsuno,............,,
main3-5,talk,natsuno,......Phew,,
main3-5,talk,natsuno,Okay,,
main3-5,talk,natsuno,I'll go take a look,,
main3-5,wait,1,,,
main3-5,fadeOut,1,,,
main3-5,newPage,,,,
main3-5,fgClear,,,,
main3-5,wait,1,,,
main3-5,fadeIn,1,,,
main3-5,wait,2,,,
main3-5,fg,survivor00,right-right,0.5,default
main3-5,talk,natsuno,......!,,
main3-5,pauseBgm,,,,
main3-5,talk,natsuno,......,,
main3-5,fg,survivor00,right-right,0.5,serious
main3-5,talk,natsuno,......No way,,
main3-5,talk,natsuno,......,,
main3-5,talk,natsuno,......Akane......?,,
main3-5,wait,1,,,
main3-5,talk,akane,Whoa,,
main3-5,fg,survivor03,right-left,0.5,default
main3-5,talk,akane,Huh?,,
main3-5,talk,akane,Uhh......,,
main3-5,talk,akane,......Am I finally starting to see things......?,,
main3-5,talk,akane,......,,
main3-5,fg,survivor03,right-left,0.5,serious
main3-5,talk,akane,I've really come all this way......,,
main3-5,talk,natsuno,......,,
main3-5,talk,akane,......,,
main3-5,talk,natsuno,......,,
main3-5,talk,akane,......Huh?,,
main3-5,wait,2,,,
main3-5,fadeOut,1,,,
main3-5,newPage,,,,
main3-5,fg,survivor00,right-right,0,depress
main3-5,fg,survivor03,right-left,0,smile
main3-5,wait,1,,,
main3-5,fadeIn,1,,,
main3-5,playBgm,character03,,,
main3-5,talk,akane,Ahaha!,,
main3-5,talk,akane,Hahahahaha!,,
main3-5,talk,akane,Haaah,,
main3-5,talk,akane,Aha,,
main3-5,talk,akane,Geez,,
main3-5,talk,akane,Don't cry like that， Natsuno-chan,,
main3-5,talk,akane,There， there,,
main3-5,fg,survivor00,right-right,0.5,zito
main3-5,talk,natsuno,......,,
main3-5,talk,natsuno,......I'm not crying,,
main3-5,talk,natsuno,My eyes welled up a little,,
main3-5,talk,natsuno,But Akane started laughing her head off right in front of me......and it went away,,
main3-5,talk,akane,Ahaha,,
main3-5,talk,akane,Aw， that's too bad,,
main3-5,talk,natsuno,......,,
main3-5,fg,survivor00,right-right,0.5,doubt
main3-5,talk,natsuno,......Oh， man,,
main3-5,talk,natsuno,I guess I worried for nothing,,
main3-5,fg,survivor03,right-left,0.5,default
main3-5,talk,akane,You were worried about me?,,
main3-5,talk,akane,That's cute,,
main3-5,fg,survivor00,right-right,0.5,serious
main3-5,talk,natsuno,......,,
main3-5,talk,natsuno,......So,,
main3-5,talk,natsuno,What were you doing?,,
main3-5,talk,natsuno,I mean， it doesn't look like you got caught up in some kind of trouble......not with you looking like that,,
main3-5,fg,survivor03,right-left,0.5,smile
main3-5,talk,akane,Oh， it was trouble， all right,,
main3-5,talk,akane,I was really in a bind,,
main3-5,talk,akane,I took off without thinking,,
main3-5,talk,akane,And then I couldn't figure out how to get back,,
main3-5,talk,akane,I'm so glad I ran into you， Natsuno-chan,,
main3-5,fg,survivor00,right-right,0.5,zito
main3-5,talk,natsuno,......,,
main3-5,talk,akane,......You can look at me like that， but I'm telling the truth,,
main3-5,talk,akane,I don't lie,,
main3-5,talk,natsuno,......,,
main3-5,fg,survivor00,right-right,0.5,serious
main3-5,talk,natsuno,......What were you doing?,,
main3-5,talk,natsuno,I mean， what were you doing......why did you suddenly disappear?,,
main3-5,fg,survivor03,right-left,0.5,default
main3-5,talk,akane,I didn't mean to disappear,,
main3-5,talk,akane,I was planning to come back soon......at least within three days， but it's true that I lost my way back,,
main3-5,talk,akane,What I was doing was......,,
main3-5,talk,akane,......This,,
main3-5,fg,survivor00,right-right,0.5,default
main3-5,talk,natsuno,......This is......,,
main3-5,talk,natsuno,......A radio?,,
main3-5,talk,akane,Yep,,
main3-5,talk,akane,A radio,,
main3-5,talk,akane,I was looking for this,,
main3-5,talk,akane,I'd found it once before， but I remembered I couldn't take it back with me because I was in a hurry,,
main3-5,talk,akane,So I went out looking for it,,
main3-5,talk,natsuno,......Just for a radio?,,
main3-5,talk,natsuno,There are plenty of those......,,
main3-5,talk,akane,It's not just any radio,,
main3-5,fg,survivor00,right-right,0.5,serious
main3-5,talk,natsuno,......Could it be?,,
main3-5,talk,akane,Yep,,
main3-5,pauseBgm,,,,
main3-5,fg,survivor03,right-left,0.5,serious
main3-5,talk,akane,This.....,,
main3-5,talk,akane,A radio that came out of a person's body,,
main3-5,appendSurvivor,akane,,,
main3-5,end,ending,main3,,
-,,,,,
