id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
main0-2,fadeInTextLine,,,,
main0-2,wait,1,,,
main0-2,talk,,Because this isn't some made-up <q>story</q>， or a recording from the past,,
main0-2,talk,,There's no way to know what she'll say next,,
main0-2,talk,,Even she probably hasn't decided yet,,
main0-2,talk,,Both her words and the direction her feet will take are yet to be decided,,
main0-2,talk,,Even as I sit here， one unfamiliar sound of summer after another reaches me,,
main0-2,talk,,She opened her mouth again and said,,
main0-2,wait,1,,,
main0-2,fadeOut,3,,,
main0-2,end,questSuccess,,,
-,,,,,
main0-3,bg,scenario01,,,
main0-3,playBgm,story00,,,
main0-3,talk,natsuno,I mean,,
main0-3,talk,natsuno,I finally managed to get on a train， but....,,
main0-3,talk,natsuno,Seriously， that train was packed insanely tight,,
main0-3,talk,natsuno,It was crazy,,
main0-3,talk,natsuno,It made me think the usual rush-hour trains were practically empty by comparison,,
main0-3,talk,natsuno,And then it just stopped partway through,,
main0-3,talk,natsuno,I got separated from my mom， my dad， and my friends，,,
main0-3,talk,natsuno,and everyone else who'd been on the train scattered in all directions.,,
main0-3,talk,natsuno,It was just......,,
main0-3,talk,natsuno,It was awful,,
main0-3,talk,natsuno,......,,
main0-3,fg,survivor00,right-right,0.5,serious
main0-3,talk,natsuno,......Well， I mean， it's still awful right now， too,,
main0-3,talk,natsuno,But， well,,
main0-3,talk,natsuno,Compared to a plane crashing into Tokyo's harbor,,
main0-3,talk,natsuno,Or watching someone fall from the apartment building next door,,
main0-3,talk,natsuno,Or suddenly having to leave the city......,,
main0-3,talk,natsuno,Compared to all that,,
main0-3,talk,natsuno,This is peaceful...... I guess,,
main0-3,talk,natsuno,......,,
main0-3,fg,survivor00,right-right,0.5,depress
main0-3,talk,natsuno,......Actually， apparently it wasn't just Tokyo—similar things happened all over the place,,
main0-3,talk,natsuno,Whole towns burned down，,,
main0-3,talk,natsuno,and so many...... people died，,,
main0-3,talk,natsuno,but by then， my phone could barely get a signal anymore，,,
main0-3,talk,natsuno,so I honestly don't know where any of it happened， or what really happened,,
main0-3,talk,natsuno,......,,
main0-3,fg,survivor00,right-right,0.5,serious
main0-3,talk,natsuno,......Yeah,,
main0-3,talk,natsuno,So......,,
main0-3,talk,natsuno,Why can I even make this call when there's no signal?,,
main0-3,pauseBgm,,,,
main0-3,talk,natsuno,......,,
main0-3,talk,natsuno,Why......,,
main0-3,talk,natsuno,Why don't you know anything?,,
main0-3,wait,2,,,
main0-3,end,questSuccess,,,
-,,,,,
main0-4,bg,computer00,,,
main0-4,wait,2,,,
main0-4,playBgm,scenario00,,,
main0-4,talk,,I found an old computer in the storage room,,
main0-4,talk,,That was where it all started,,
main0-4,talk,,The computer had been sitting in the room my grandmother， who'd passed away， used as a storage room,,
main0-4,talk,,I happened to notice it while sorting through the things she'd left behind,,
main0-4,talk,,It was a very old computer,,
main0-4,talk,,So old I didn't think it could possibly still work,,
main0-4,talk,,But when I plugged it in， the screen came on after a little while,,
main0-4,talk,,A little surprised， I took a quick look inside,,
main0-4,talk,,There were a few things that looked like video files,,
main0-4,talk,,I figured they were probably videos from some trip she'd taken,,
main0-4,talk,,I'd gone on trips with my grandmother a few times,,
main0-4,talk,,Though that was a long time ago now...,,
main0-4,talk,,It made me feel nostalgic，,,
main0-4,talk,,so I opened one of the files,,
main0-4,talk,,But,,
main0-4,talk,,What I heard was,,
main0-4,talk,,the noisy summer sound of cicadas,,
main0-4,talk,,An unfamiliar girl's voice,,
main0-4,wait,1,,,
main0-4,fadeOutTextLine,,,,
main0-4,newPage,,,,
main0-4,fadeInTextLine,,,,
main0-4,wait,1,,,
main0-4,talk,,The girl's voice tells me,,
main0-4,talk,,An outbreak of an infectious disease that began six months ago,,
main0-4,talk,,A story about an unknown virus unlike anything ever encountered before,,
main0-4,talk,,No one knows where it originated， how it spread， or even what kind of virus it is,,
main0-4,talk,,All they know is that infection causes the body to break down and the infected person to lose their sanity,,
main0-4,talk,,Once they've lost their sanity， they start attacking other people,,
main0-4,talk,,Even after everything above the neck is gone， they keep moving,,
main0-4,talk,,Once infected people lose consciousness， are they alive or dead,,
main0-4,talk,,By the time people were asking questions like that， it was already too late,,
main0-4,talk,,Three months ago， her high school shut down,,
main0-4,talk,,Two months ago， a plane crashed into the harbor,,
main0-4,talk,,One month ago， she had to leave the city she'd been living in,,
main0-4,talk,,It had only taken six months,,
main0-4,talk,,Just six months,,
main0-4,talk,,In just that short time， the everyday life we'd always known came to an abrupt end,,
main0-4,talk,,And she 'Natsuno' fled to Tokyo where she had been living,,
main0-4,talk,,Natsuno,,
main0-4,talk,,A high school student， living alone in a world that has fallen apart,,
main0-4,talk,,It's only through a computer， but I really did exchange words with her,,
main0-4,talk,,This isn't a recording,,
main0-4,talk,,She's really there， alive,,
main0-4,wait,1,,,
main0-4,fadeOutTextLine,,,,
main0-4,newPage,,,,
main0-4,fadeInTextLine,,,,
main0-4,talk,,But,,
main0-4,talk,,Of course,,
main0-4,talk,,In this world， no outbreak of an unprecedented infectious disease like that has happened,,
main0-4,talk,,Just yesterday， I saw high school students stopping somewhere on their way home from school,,
main0-4,talk,,No， high school students should be on summer vacation right now， so maybe they were on their way home from summer classes or club activities,,
main0-4,talk,,Could this just be some prank by bored high school students on summer vacation?,,
main0-4,talk,,Maybe that's all it is,,
main0-4,pauseBgm,,,,
main0-4,talk,,But what if,,
main0-4,talk,,that isn't the case?,,
main0-4,wait,2,,,
main0-4,end,questSuccess,,,
-,,,,,
main0-5,bg,scenario01,,,
main0-5,fg,survivor00,right-right,0,serious
main0-5,talk,natsuno,The fact that I can call you even though there shouldn't be any signal，,,
main0-5,talk,natsuno,The fact that you don't know anything either，,,
main0-5,talk,natsuno,and the fact that none of this has happened where you are...,,
main0-5,talk,natsuno,none of it makes any sense at all,,
main0-5,talk,natsuno,You're lying......,,
main0-5,talk,natsuno,......but I guess you're not,,
main0-5,talk,natsuno,I can't imagine why you'd even bother lying about something like that，,,
main0-5,talk,natsuno,and the fact that this call is actually connected is real......,,
main0-5,talk,natsuno,And on top of that， a video calls,,
main0-5,pauseBgm,,,,
main0-5,talk,natsuno,......,,
main0-5,talk,natsuno,............,,
main0-5,fg,survivor00,right-right,0.5,smile
main0-5,talk,natsuno,......Well， whatever,,
main0-5,playBgm,character00,,,
main0-5,talk,natsuno,So， once again， I'm Natsuno. Nice to meet you,,
main0-5,talk,natsuno,......What do you mean?,,
main0-5,talk,natsuno,Just be someone I can talk to， that's all,,
main0-5,talk,natsuno,I haven't had anyone to talk to for days， and I've been bored out of my mind,,
main0-5,talk,natsuno,It's fine， right? Just talking,,
main0-5,talk,natsuno,Right?,,
main0-5,fgRemove,survivor00,1,,
main0-5,talk,natsuno,......,,
main0-5,talk,natsuno,......Besides，,,
main0-5,talk,natsuno,I've only made it this far because I've been lucky，,,
main0-5,talk,natsuno,I might die today， after all...,,
main0-5,talk,natsuno,Dying alone would be kind of lonely， don't you think?,,
main0-5,wait,1,,,
main0-5,fadeOut,1,,,
main0-5,newPage,,,,
main0-5,fg,survivor00,right-right,0,
main0-5,wait,1,,,
main0-5,playBgm,character00,,,
main0-5,fadeIn,1,,,
main0-5,talk,natsuno,Actually， I'm just about to go scavenge that apartment over there,,
main0-5,talk,natsuno,Doesn't look like there's any food left， but......,,
main0-5,talk,natsuno,there might be something useful,,
main0-5,talk,natsuno,......A crime， you say?,,
main0-5,fg,survivor00,right-right,0.5,smile
main0-5,talk,natsuno,Ha. Yeah， I guess it kinda is,,
main0-5,fg,survivor00,right-right,0.5,default
main0-5,talk,natsuno,......You really are in a world where none of this happened， huh,,
main0-5,talk,natsuno,But over here， I can't afford to worry about that kind of thing,,
main0-5,talk,natsuno,I'm not ready to die yet， after all,,
main0-5,talk,natsuno,Hmm， that's true...,,
main0-5,pushItem,gun00,,,
main0-5,pushItem,ammo00,,,
main0-5,pushItem,ammo00,,,
main0-5,pushItem,ammo00,,,
main0-5,pushItem,heal00,,,
main0-5,pushItem,heal00,,,
main0-5,talk,natsuno,Right now I've got a <button>Handgun</button>， some <button>Handgun ammo</button>， and some <button>Bandages</button> on me,,
main0-5,talk,natsuno,Why do I have a handgun， you ask?,,
main0-5,talk,natsuno,I picked it up around here a little while ago,,
main0-5,talk,natsuno,There are actually quite a few of them lying around. That's just how things are these days,,
main0-5,talk,natsuno,If I worried about that kind of thing every time， I'd never get anything done， you know?,,
main0-5,talk,natsuno,Anyway，,,
main0-5,talk,natsuno,I might run into an infected or something...... and if that happens， I might panic and freak out，,,
main0-5,talk,natsuno,so I thought it'd help if you called out to me when that happens,,
main0-5,talk,natsuno,Would that be okay?,,
main0-5,talk,natsuno,That'd be nice,,
main0-5,talk,natsuno,Let's practice a little， okay?,,
main0-5,talk,natsuno,Try saying <button>Handgun</button>,,
main0-5,label,request_input,,,
main0-5,waitCall,Handgun,input_ok,input_ng,
main0-5,label,input_ng,,,
main0-5,talk,natsuno,No， that's not it,,
main0-5,talk,natsuno,Try saying <button>Handgun</button>,,
main0-5,jump,request_input,,,
main0-5,label,input_ok,,,
main0-5,equipWeapon,gun00,,,
main0-5,talk,natsuno,Handgun equipped,,
main0-5,talk,natsuno,......Yeah， this feels good,,
main0-5,talk,natsuno,It really is more reassuring than being alone,,
main0-5,talk,natsuno,If things get dangerous， it'd help if you called out things like <button>Bandages</button>,,
main0-5,talk,natsuno,Even if I have them on me， I might be too panicked to notice them myself,,
main0-5,talk,natsuno,Please,,
main0-5,talk,natsuno,So...... shall we get going?,,
main0-5,wait,1,,,
main0-5,pauseBgm,,,,
main0-5,fadeOut,1,,,
main0-5,newPage,,,,
main0-5,bg,location00,,,
main0-5,wait,1,,,
main0-5,playBgm,environment00,,,
main0-5,fadeIn,1,,,
main0-5,talk,natsuno,......,,
main0-5,talk,natsuno,......Made it to the apartment,,
main0-5,talk,natsuno,Let's go inside......,,
main0-5,talk,natsuno,......Oh.,,
main0-5,talk,natsuno,I'll go ahead and look around on my own，,,
main0-5,talk,natsuno,but if you spot somewhere that looks promising， let me know， okay?,,
main0-5,talk,natsuno,I'll check it out,,
main0-5,talk,natsuno,......Now then.,,
main0-5,end,questStart,,,
-,,,,,
main0-6,bg,location00,,,
main0-6,playBgm,environment00,,,
main0-6,talk,natsuno,......Guess that's about it for this place,,
main0-6,talk,natsuno,Yeah， not much left here after all,,
main0-6,talk,natsuno,......Well， still，,,
main0-6,talk,natsuno,if I don't keep doing this， I won't have anything to eat tomorrow，,,
main0-6,talk,natsuno,so searching houses one by one is really the only option,,
main0-6,talk,natsuno,Haaah,,
main0-6,talk,natsuno,This kind of thing...... I never imagined it at all,,
main0-6,talk,natsuno,Talking to you...... makes me remember what life was like six months ago,,
main0-6,fg,survivor00,right-right,0.5,serious
main0-6,talk,natsuno,I wonder if everyone's...... doing okay， somewhere,,
main0-6,wait,1,,,
main0-6,fadeOut,1,,,
main0-6,newPage,,,,
main0-6,bg,scenario01,,,
main0-6,wait,1,,,
main0-6,fg,survivor00,right-right,0,default
main0-6,fadeIn,1,,,
main0-6,talk,natsuno,......Huh?,,
main0-6,talk,natsuno,Here of all places......,,
main0-6,fg,survivor00,right-right,0.5,smile
main0-6,talk,natsuno,Huh. It's cute,,
main0-6,talk,natsuno,......,,
main0-6,talk,natsuno,Wait... the key's still in there,,
main0-6,talk,natsuno,There's even gas in it......?,,
main0-6,talk,natsuno,......it might actually work!,,
main0-6,wait,1,,,
main0-6,pauseBgm,,,,
main0-6,fadeOut,1,,,
main0-6,newPage,,,,
main0-6,bg,scenario00,,,
main0-6,wait,1,,,
main0-6,fadeIn,1,,,
main0-6,playBgm,character00,,,
main0-6,wait,1,,,
main0-6,talk,natsuno,Hey， look， look,,
main0-6,talk,natsuno,I found a car that looks like a little bus,,
main0-6,talk,natsuno,Isn't it cute?,,
main0-6,talk,natsuno,I think I'll ride this north for a while,,
main0-6,talk,natsuno,......A driver's license?,,
main0-6,talk,natsuno,Nope， don't have one...... but hey， I can wing it!,,
main0-6,talk,natsuno,It goes when you step on the gas， right?,,
main0-6,talk,natsuno,It's fiiiine,,
main0-6,talk,natsuno,Right?,,
main0-6,talk,natsuno,You， too,,
main0-6,talk,natsuno,You'll come with me， won't you?,,
main0-6,wait,2,,,
main0-6,fadeOut,1,,,
main0-6,end,ending,main0,,
