id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
collection3-1,environment01,environment01,,
collection3-1,2,2,,
collection3-1,natsuno,natsuno,えーと......,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,千年の時を生きる、冷徹な吸血鬼と,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,今日を一生懸命に生きる普通の少女の、優しくて切ない恋......,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......を描いた、小説なんだって,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,恋愛小説って、今までちゃんと読んだことないかも,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,ドラマとか、漫画とかは勧められてよく見てたけど,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,小説で読むのとじゃ、違うのかな,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......ま,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,読んでみればいっか,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,時間はいくらでもあるんだし,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,こうやって手元にあるのだって、何かの縁だし,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......あなたはさ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,恋とか、したことある？,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......や,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,答えなくていいよ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......わたしは、なくってさ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,仲のいい友達はいたけど,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,好きっていうの、なんか、よくわかんないっていうか,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,よくわかんないっていうと変だけど......,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,みんなみたいに、あの人が好き！　ってなったことなくて,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......中学を卒業するとき,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,仲良かった男の子に、告られて,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,その人のこと、嫌いじゃなかったけど,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,一緒に遊んだこともあったし,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,仲は、よかったと思うけど,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,でも......付き合ってほしい、って言われたら,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,どうしていいかわかんなくて......,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......はは,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,あのとき、たぶん、向こうも困っちゃっただろうな,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,うんとも、嫌とも言えなくて,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,しばらく黙ってて,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......それで,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......あれ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,それで、どうしたんだろ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,付き合ったりしなかったから、断ったのは確かなんだけど,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......わたし、なんて言ったんだろ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......あーあ,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,こんなだから、わたしってだめなんだろうな,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,人生で初めての告白だったのに,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,なんて言って断ったのかも,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,どんな風に告白されたのかも,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......全然、憶えてないや,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,泣けてきちゃう,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......泣きたいのは、向こうだよね,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,......,......
collection3-1,natsuno,natsuno,......告白されるのなんか,<PLEASE_TRANSLATE>
collection3-1,natsuno,natsuno,きっと、あれが最初で最後、なんだろうな,<PLEASE_TRANSLATE>
collection3-1,2,2,,
collection3-1,questSuccess,questSuccess,,
-,,,,
collection4-1,scenario03,scenario03,,
collection4-1,environment08,environment08,,
collection4-1,2,2,,
collection4-1,natsuno,natsuno,これ......レコードってやつだよね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,初めて見たかも,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,あれだよね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,この円盤の表面に傷っていうか......デコボコがあって、それで音出るんだよね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,なんか......全然想像できないや,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......触ったら、だめ......だよね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,たぶん,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......すごいな,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,昔の人の考えることって,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,せっかくだから聴いてみたいけど,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,再生する道具ないし,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,どんな音が鳴るんだろ,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,CD聴くのとじゃ、やっぱ違うのかな,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......結構、ほんとに聴いてみたくなってきた,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,どこかに機械落ちてないかな......,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......落ちてても、見たってレコード再生するやつだってわかんないかもだけど,<PLEASE_TRANSLATE>
collection4-1,,,,
collection4-1,natsuno,natsuno,......,......
collection4-1,natsuno,natsuno,......こうやって,<PLEASE_TRANSLATE>
collection4-1,scenario03,scenario03,,
collection4-1,natsuno,natsuno,昔は......半年前までは、当たり前だったことが,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,いろいろできなくなって,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,もう二度と、経験できないこととか......,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,結構、あるんだろうな,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......,......
collection4-1,natsuno,natsuno,......レコード聞いたり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,友達とゲームしたり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,みんなで初詣に行ったり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......そういうの,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,たぶん、もう、できないよね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......,......
collection4-1,natsuno,natsuno,......ま,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,いいけどね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,その分、経験したくないこと、経験しなくていいし,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,大学受験とか,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,就活とか,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,毎日遅くまで会社で働くとか,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......働くって、全然イメージできないけど,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,でも進路のことは、めんどくさいなーって思ってたから,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,わたし、やりたいこととか、あんまりないし,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,なんとなく、大学行くんだろうなー、でも受験めんどくさいなーって,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,思ってたし,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......,......
collection4-1,natsuno,natsuno,......それに,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,こんな世界だから、できることもあるしね,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,一人で旅したり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,いろんな人に会ったり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......あなたと,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,こうして、お話したり,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,......,......
collection4-1,natsuno,natsuno,......大変なことも、たくさんあるけど,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,嫌なことばっかりじゃないって,<PLEASE_TRANSLATE>
collection4-1,natsuno,natsuno,最近、よく、思うよ,<PLEASE_TRANSLATE>
collection4-1,2,2,,
collection4-1,questSuccess,questSuccess,,
-,,,,
collection5-1,scenario14,scenario14,,
collection5-1,environment04,environment04,,
collection5-1,2,2,,
collection5-1,natsuno,natsuno,これ、すごいよね,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,ほんとに、瓶の中に船の模型ができてる,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,すご......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,ボトルシップっていうんだっけ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,船の方が、瓶の口より大きいのに......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,......どうやって入れるんだろ......ってね,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,昔、おじいちゃんに聞いたことあって,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,なんでだったかな,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,見てたテレビに、たまたまボトルシップが映ったからかな,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,小さい頃だから、あんまりよく憶えてないけど,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,でも、だから、なんとなく知ってるんだ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,小さい部品のまま中にいれて、,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,瓶の中で組み立てるんでしょ？,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,すごいよね......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,理屈はわかるけどさ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,実際こうやって実物見ると、信じられないっていうか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,途方もないなって思っちゃう,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,ほんとに船、入ってるんだな......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,昔、一回だけね,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,乗ったことあるんだ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,大きい船,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,豪華客船とかじゃなくて......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,フェリー？　の大きいやつ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,そのおじいちゃんの家が、海の見える町で,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,そこから乗って、旅行に行ったの,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,それも、小さい頃だから、どこに行ったのかよく憶えてないけど......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,船のことは、なんか、思い出せるなぁ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,船の中で食べたうどんとか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,珍しい自動販売機とか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,古いゲーム機が置いてあるのとか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......窓のと外の海の景色、ずっと見てたな......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,何もなくて、水平線が見えるだけなんだけどね,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,なんでそんなことばっかり、憶えてるんだろ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,初めてだったから、かな,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,楽しいこと、他にもいろいろあったと思うんだけど......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,......もしかしたら,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,乗り物、好きなのかも,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......今もね,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,車、運転してるの、結構好きなんだ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,運転っていうか......景色が流れていくの、ぼんやり見てるのが、っていうか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,ゆったりした時間で......いいなって思う,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,......そっか,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,わたし......,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,そういうの、好きなんだ,<PLEASE_TRANSLATE>
collection5-1,natsuno,natsuno,......,......
collection5-1,natsuno,natsuno,そっか......,<PLEASE_TRANSLATE>
collection5-1,2,2,,
collection5-1,questSuccess,questSuccess,,
-,,,,
collection6-1,scenario03,scenario03,,
collection6-1,environment08,environment08,,
collection6-1,2,2,,
collection6-1,natsuno,natsuno,このオルゴールさ,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,何回か、ネジ巻いて、聴いてみたんだけど......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......これ、なんて曲だっけ,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,どっかで聴いたことあると思うんだけど......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,なんだったっけな......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,んー......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......こういうの、めっちゃもやもやするよね,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,知ってるはずなのに思い出せないとか,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,ここまで出てるのに、って感じで,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......昔だったら,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,リビングで......お母さんに訊いてたな,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,あれ、なんだったっけ、って,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,お母さん、仕事忙しくて、家空けがちだったけど,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,仲よかったからさ,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,見てるドラマとか,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,服買いに行くお店とか,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,全部一緒だったし,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,だいたい一緒になって、なんだったっけ～とか言って,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,二人で同時に、思い出したりするんだよね,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......こんなことになって,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,しばらく一人で歩いてる間は......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,そういえば、こういう話も、誰にもできなかったんだよね,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,っていうか......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,なんだったかな、って思っても,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,思い出そうって気になることも、少なかった......かも,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,一人だとね,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,まぁいいやって、思っちゃうっていうか,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,気持ちが全部、薄くなっちゃうっていうか,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,何見ても、何があっても、あんまり気にならなくなるっていうか......,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......だから,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,こうやってあなたと話せてて,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,たぶん、わたし、救われてるんだと思う,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,ありがと,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......お母さんも,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,よく、言ってたな,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,あれ、なんだっけーって,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,職場では、すごい厳しくて、なんでもできる人、って感じらしいんだけど,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,仕事でへとへとで帰ってくることが多いからっていうのもあるのかな,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,家では......自分でごはんつくったのも忘れてたり,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,部屋にいたわたしを呼んで、なんで呼んだのか忘れてたり,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,ときどき、本気で大丈夫？　って思っちゃうよね,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,............,............
collection6-1,natsuno,natsuno,......あ,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,わかったかも,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......近所のスーパーの閉店時間に流れる曲かも、これ,<PLEASE_TRANSLATE>
collection6-1,natsuno,natsuno,......,......
collection6-1,natsuno,natsuno,......めっちゃ、すっきりした,<PLEASE_TRANSLATE>
collection6-1,2,2,,
collection6-1,questSuccess,questSuccess,,
-,,,,
collection7-1,scenario17,scenario17,,
collection7-1,environment00,environment00,,
collection7-1,2,2,,
collection7-1,natsuno,natsuno,あ......,<PLEASE_TRANSLATE>
collection7-1,natsuno,natsuno,なんか落ちた......,<PLEASE_TRANSLATE>
collection7-1,natsuno,natsuno,なんだろ、これ......,<PLEASE_TRANSLATE>
